exp_time,seed,method,batch_size,optimizer,lr,datasets,splitter,client_num,local_updates,test_acc,best_round,fml_alpha,fml_beta,fedmd_public_subset_size,fedmd_digest_epochs,fedhenn_eta,dropout,alpha,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-08-02 19:50,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.45625,117,0.5,0.3,5000,1,0.001,0.5,100,True,0.47678571428571426
2023-08-02 21:10,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.45714285714285713,52,0.5,0.5,5000,1,0.001,0.5,100,True,0.4741071428571429
2023-08-02 22:51,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.45892857142857146,130,0.5,1.0,5000,1,0.001,0.5,100,True,0.47857142857142865
2023-08-02 23:44,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.39464285714285713,58,1.0,0.3,5000,1,0.001,0.5,100,True,0.43125
2023-08-03 00:37,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.39464285714285713,58,1.0,0.5,5000,1,0.001,0.5,100,True,0.43125
2023-08-03 01:30,0,FedAvg,32,Adam,0.0001,office_caltech,,5,10,0.39464285714285713,58,1.0,1.0,5000,1,0.001,0.5,100,True,0.43125
2023-08-03 01:57,0,FedAvg,32,Adam,0.01,office_caltech,,5,1,0.23482142857142857,136,0.3,0.3,5000,1,0.001,0.5,1.0,True,0.27767857142857144
2023-08-03 02:26,0,FedAvg,32,Adam,0.01,office_caltech,,5,1,0.2642857142857143,150,0.3,0.5,5000,1,0.001,0.5,1.0,True,0.29642857142857143
2023-08-03 02:54,0,FedAvg,32,Adam,0.01,office_caltech,,5,1,0.28035714285714286,161,0.3,1.0,5000,1,0.001,0.5,1.0,True,0.33125
2023-08-03 03:22,0,FedAvg,32,Adam,0.01,office_caltech,,5,1,0.26071428571428573,183,0.5,0.3,5000,1,0.001,0.5,1.0,True,0.3044642857142857
2023-08-03 03:50,0,FedAvg,32,Adam,0.01,office_caltech,,5,1,0.2839285714285714,124,0.5,0.5,5000,1,0.001,0.5,1.0,True,0.3392857142857143
2023-08-03 04:18,0,FedAvg,32,Adam,0.01,office_caltech,,5,1,0.29732142857142857,199,0.5,1.0,5000,1,0.001,0.5,1.0,True,0.33303571428571427
2023-08-03 04:46,0,FedAvg,32,Adam,0.01,office_caltech,,5,1,0.2767857142857143,169,1.0,0.3,5000,1,0.001,0.5,1.0,True,0.31607142857142856
2023-08-03 05:11,0,FedAvg,32,Adam,0.01,office_caltech,,5,1,0.2767857142857143,169,1.0,0.5,5000,1,0.001,0.5,1.0,True,0.31607142857142856
2023-08-03 05:34,0,FedAvg,32,Adam,0.01,office_caltech,,5,1,0.2767857142857143,169,1.0,1.0,5000,1,0.001,0.5,1.0,True,0.31607142857142856
2023-08-03 06:12,0,FedAvg,32,Adam,0.01,office_caltech,,5,5,0.21785714285714283,70,0.3,0.3,5000,1,0.001,0.5,1.0,True,0.2625
2023-08-03 06:42,0,FedAvg,32,Adam,0.01,office_caltech,,5,5,0.21160714285714288,52,0.3,0.5,5000,1,0.001,0.5,1.0,True,0.2571428571428571
2023-08-03 07:25,0,FedAvg,32,Adam,0.01,office_caltech,,5,5,0.3169642857142857,130,0.3,1.0,5000,1,0.001,0.5,1.0,True,0.3553571428571428
2023-08-03 07:50,0,FedAvg,32,Adam,0.01,office_caltech,,5,5,0.25982142857142854,35,0.5,0.3,5000,1,0.001,0.5,1.0,True,0.29017857142857145
2023-08-03 08:33,0,FedAvg,32,Adam,0.01,office_caltech,,5,5,0.2553571428571429,68,0.5,0.5,5000,1,0.001,0.5,1.0,True,0.30357142857142855
2023-08-03 08:56,0,FedAvg,32,Adam,0.01,office_caltech,,5,5,0.30357142857142855,36,0.5,1.0,5000,1,0.001,0.5,1.0,True,0.3392857142857143
2023-08-03 09:47,0,FedAvg,32,Adam,0.01,office_caltech,,5,5,0.3017857142857142,120,1.0,0.3,5000,1,0.001,0.5,1.0,True,0.3455357142857143
2023-08-03 10:39,0,FedAvg,32,Adam,0.01,office_caltech,,5,5,0.3017857142857142,120,1.0,0.5,5000,1,0.001,0.5,1.0,True,0.3455357142857143
2023-08-03 11:30,0,FedAvg,32,Adam,0.01,office_caltech,,5,5,0.3017857142857142,120,1.0,1.0,5000,1,0.001,0.5,1.0,True,0.3455357142857143
2023-08-03 12:16,0,FedAvg,32,Adam,0.01,office_caltech,,5,10,0.2133928571428571,44,0.3,0.3,5000,1,0.001,0.5,1.0,True,0.25357142857142856
2023-08-03 13:15,0,FedAvg,32,Adam,0.01,office_caltech,,5,10,0.22767857142857145,39,0.3,0.5,5000,1,0.001,0.5,1.0,True,0.26964285714285713
