exp_time,seed,method,batch_size,optimizer,lr,datasets,splitter,client_num,local_updates,test_acc,best_round,fml_alpha,fml_beta,fedmd_public_subset_size,fedmd_digest_epochs,fedhenn_eta,dropout,alpha,off_diag_weight,loss_dual_weight,public_dataset_name,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-08-03 00:02,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.1142857142857143,44,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,0,fashion_minist,True,0.1392857142857143
2023-08-03 00:18,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.13214285714285715,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,1,cifar100,True,0.16428571428571428
2023-08-03 00:39,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.10089285714285716,16,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,1,fashion_minist,True,0.12767857142857142
2023-08-03 00:57,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.12946428571428573,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,10,cifar100,True,0.1660714285714286
2023-08-03 01:33,0,fccl,32,Adam,0.001,office_caltech,,5,1,0.11071428571428572,28,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,10,fashion_minist,True,0.1419642857142857
2023-08-03 01:49,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.11160714285714286,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,0,cifar100,True,0.12767857142857145
2023-08-03 02:07,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.10446428571428572,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,0,fashion_minist,True,0.13303571428571428
2023-08-03 02:25,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.11875,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,1,cifar100,True,0.15446428571428572
2023-08-03 02:46,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.10982142857142858,17,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,1,fashion_minist,True,0.1348214285714286
2023-08-03 03:02,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.11160714285714286,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,10,cifar100,True,0.14999999999999997
2023-08-03 03:22,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.11339285714285714,12,0.5,0.5,5000,1,0.001,0.5,0.1,0.0051,10,fashion_minist,True,0.13392857142857142
2023-08-03 03:38,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.1330357142857143,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,0,cifar100,True,0.15446428571428572
2023-08-03 03:54,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.1205357142857143,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,0,fashion_minist,True,0.12946428571428573
2023-08-03 04:13,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.13392857142857145,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,1,cifar100,True,0.15535714285714286
2023-08-03 04:29,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.11071428571428572,0,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,1,fashion_minist,True,0.13392857142857142
2023-08-03 04:45,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.1267857142857143,5,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,10,cifar100,True,0.16071428571428573
2023-08-03 05:01,0,fccl,32,Adam,0.0001,office_caltech,,5,1,0.11696428571428572,1,0.5,0.5,5000,1,0.001,0.5,0.1,0.00032,10,fashion_minist,True,0.13660714285714287
